sampling_event_identifier,nSp,totSoiSeen
S36090344,17,17
S37543986,21,21
S35708123,26,26
S35708121,10,10
S36474713,21,21
S36503851,21,21
S36397877,19,19
S35730141,10,10
S35753340,10,10
S36162310,6,6
S73415221,6,6
S35661303,12,12
S36779182,6,6
S35753329,26,26
S35807675,26,26
S35975528,37,37
S35706594,31,31
S36503855,8,8
S35601679,37,37
S35972913,40,40
S36003269,40,40
S36474714,8,8
S36413726,8,8
S35668604,29,29
S35685406,12,12
S35949979,15,15
S36561927,10,10
S35729992,16,16
S36779679,34,34
S36555803,10,10
S36555488,10,10
S36011654,34,34
S36038023,8,8
S36067515,5,5
S35601692,11,11
S36413390,25,25
S35663128,11,11
S36414454,25,25
S35837062,24,24
S36132120,8,8
S35807693,6,6
S36414377,25,25
S35972892,16,16
S35629954,26,26
S35810347,22,22
S35942722,14,14
S36414381,25,25
S35890418,31,31
S36031260,35,35
S36415553,25,25
S35942727,19,19
S35754768,12,12
S36253595,34,34
S36781101,16,16
S36779672,16,16
S36779312,16,16
S36113488,20,20
S36032143,20,20
S36450152,28,28
S36381297,23,23
S37543985,28,28
S35774383,23,23
S36113261,4,4
S36779155,19,19
S36090733,18,18
S36189551,19,19
S36090784,19,19
S35939635,7,7
S36187552,10,10
S36131863,11,11
S36187157,10,10
S36189547,18,18
S35866361,4,4
S36191567,12,12
S36136100,14,14
S35962458,8,8
S36779154,18,18
S35942716,8,8
S36416158,20,20
S36474718,20,20
S36111594,9,9
S35753320,3,3
S35685392,11,11
S35708657,17,17
S35660770,7,7
S36113576,12,12
S35865701,8,8
S35891164,5,5
S36779156,2,2
S35914338,7,7
S36189545,7,7
S37716005,7,7
S40817259,6,6
S35753318,3,3
S35753319,3,3
S35961739,8,8
S36136093,8,8
S35771994,13,13
S36090415,7,7
S36034963,11,11
S36161421,12,12
S36162295,12,12
S36091713,2,2
S36779174,12,12
S36111879,6,6
S36113489,11,11
S36114160,11,11
S36218469,8,8
S35753321,3,3
S36132126,6,6
S36157180,9,9
S35685375,14,14
S37715981,8,8
S36249462,5,5
S36249481,5,5
S36189553,2,2
S35840091,18,18
S36132074,15,15
S35708128,3,3
S35753303,7,7
S37419936,11,11
S35973101,4,4
S35753302,4,4
S97185145,9,9
S37420185,3,3
S37420187,3,3
S37420186,3,3
S35753336,8,8
S37419959,3,3
S36779426,12,12
S35753309,9,9
S38165679,11,11
S37420189,3,3
S37420188,3,3
S35686067,8,8
S36415942,12,12
S35753334,8,8
S35890905,4,4
S37715971,9,9
S37716004,9,9
S35753335,8,8
S35915413,9,9
S37715962,15,15
S40817256,15,15
S59894794,9,9
S36325288,15,15
S35753300,11,11
S36113487,13,13
S36008073,13,13
S35779492,6,6
S36187515,7,7
S36187446,9,9
S36584529,5,5
S36136054,9,9
S36135888,8,8
S36006277,9,9
S35806030,9,9
S36161431,8,8
S36113292,8,8
S36111598,7,7
S36779168,9,9
S36779173,8,8
S36779200,8,8
S36109386,8,8
S36779401,8,8
S36828521,8,8
S41042935,9,9
S40817306,9,9
S36245214,9,9
S36132151,9,9
S35753343,4,4
S40817258,4,4
S36132141,4,4
S38165683,4,4
S97185144,4,4
S40900108,9,9
S35684213,4,4
S36136091,5,5
S36090283,9,9
S35754023,4,4
S37715979,5,5
S35972890,5,5
S35887850,5,5
S37715978,5,5
S36090494,4,4
S35866384,2,2
S35893402,3,3
S35914304,3,3
S36178112,2,2
S36381369,1,1
S36132064,5,5
S36033738,2,2
S36553570,7,7
S35890862,2,2
S36249490,7,7
S35753307,4,4
S36162306,2,2
S36161418,2,2
S36113376,2,2
S36779179,2,2
S35774451,10,10
S36090449,2,2
S36553575,2,2
S36113267,6,6
S35914321,2,2
S36553576,4,4
S35973297,1,1
S36135313,4,4
S36779153,2,2
S36189546,2,2
S35865321,2,2
S36779171,6,6
S36109402,4,4
S36779402,4,4
S36779201,4,4
S70346742,4,4
S36828522,4,4
S35753348,2,2
S35973138,1,1
S38165685,2,2
S35708120,2,2
S35753347,2,2
S35972899,6,6
S36779169,3,3
S36135946,3,3
S36779149,1,1
S36828071,1,1
S35973252,2,2
S35973113,2,2
S39986663,22,22
S36251507,2,2
S36251430,6,6
S36251552,6,6
S35777284,19,19
S36677897,6,6
S36251474,4,4
S36677851,4,4
S36051517,9,9
S36251423,3,3
S36677894,4,4
S36250083,7,7
S36251555,4,4
S36250044,4,4
S36253041,7,7
S36258215,4,4
S36677856,7,7
S36251551,3,3
S36251599,4,4
S35807565,6,6
S36250641,4,4
S36251570,4,4
S36042913,11,11
S36160555,6,6
S36250666,4,4
S35758545,11,11
S36251566,4,4
S36677883,4,4
S36677876,4,4
S36251492,7,7
S36251464,3,3
S36251556,3,3
S36677891,3,3
S36677902,4,4
S36251393,4,4
S36251549,4,4
S36250084,2,2
S36677864,2,2
S36251590,2,2
S36231891,4,4
S36677869,6,6
S36250636,6,6
S36251582,6,6
S36135240,6,6
S36251568,5,5
S36677880,5,5
S36250646,5,5
S35972251,3,3
S36677885,4,4
S36250708,4,4
S36251559,4,4
S36059654,26,25
S35914494,19,19
S35779106,6,6
S36510121,37,37
S36132805,4,4
S36110856,5,5
S36424647,12,12
S35940214,5,5
S36086679,4,4
S36112725,26,26
S36133450,3,3
S36040756,3,3
S35805783,8,8
S36448000,12,12
S35940245,5,5
S36110884,3,3
S35735315,4,4
S36447999,12,12
S36411597,12,12
S36032266,4,4
S36538822,19,19
S36062232,19,19
S35778840,8,8
S35865328,10,10
S36447998,12,12
S36132968,5,5
S36529582,40,40
S36504149,9,9
S35897532,26,26
S36529599,28,28
S36648133,45,45
S36529593,26,26
S36508994,36,36
S36538793,13,13
S36503776,40,40
S36529601,31,31
S36299501,10,10
S36529613,40,40
S36529616,40,40
S36646722,34,34
S36647371,36,36
S36529588,35,35
S36529581,9,9
S36087490,3,3
S36529606,31,31
S36529583,18,18
S36503888,18,18
S36504008,40,40
S36529617,9,9
S36503634,35,35
S36529612,35,35
S36503358,31,31
S36503061,28,28
S36538806,3,3
S36529586,40,40
S36529611,26,26
S35896047,24,24
S36529614,18,18
S36503408,26,26
S36510574,10,10
S36529607,28,28
S36087533,13,13
S36039741,4,4
S36039724,5,5
S36135250,6,6
S36064965,6,6
S36311065,21,21
S36254046,23,23
S35910909,6,6
S36447279,14,14
S36064883,6,6
S35779080,8,8
S36447276,14,14
S36039695,6,6
S35910950,4,4
S36039675,7,7
S35841592,5,5
S35779059,6,6
S35841264,6,6
S35841255,7,7
S36424994,14,14
S37617652,25,25
S35778906,5,5
S35965708,21,21
S35776559,3,3
S36279384,23,23
S36001389,3,3
S35841270,9,9
S36447277,14,14
S35841246,6,6
S36029940,26,26
S35841288,4,4
S36223912,3,3
S36064942,4,4
S36113881,4,4
S36135337,21,21
S36418083,3,3
S36132178,9,9
S36087550,6,6
S36538790,6,6
S35940179,5,5
S35914762,6,6
S36040874,4,4
S35976695,6,6
S35972133,4,4
S35892536,5,5
S35896808,13,13
S35976404,8,8
S35940264,8,8
S35753602,5,5
S35940193,6,6
S36087445,6,6
S36538814,6,6
S36060727,11,11
S36062185,8,8
S36087508,1,1
S36538638,8,8
S36538825,3,3
S36062192,3,3
S36538796,1,1
S35841316,6,6
S36062284,5,5
S35974231,13,12
S36033760,10,10
S36563021,2,2
S36538837,3,3
S36562771,6,6
S36033775,3,3
S36538782,5,5
S36281227,21,21
S35735161,6,6
S36029409,5,5
S36538844,10,10
S36087555,5,5
S36529594,3,3
S43082343,2,2
S43082514,2,2
S43082367,2,2
S36506393,3,3
S36529610,3,3
S36033841,7,7
S36538818,7,7
S36538644,7,7
S36087434,6,6
S36062292,7,7
S36064782,7,7
S36064843,5,5
S35841237,6,6
S35841598,3,3
S36039763,5,5
S35910938,5,5
S35779026,9,9
S36039620,6,6
S36064798,8,8
S35841535,4,4
S36064876,3,3
S35940250,5,5
S35805008,5,5
S36064829,5,5
S36448012,7,7
S35874635,5,5
S35841257,5,5
S35897947,3,3
S35805001,5,5
S43689070,6,6
S36064788,6,6
S36424782,7,7
S35841250,7,7
S36039930,6,6
S36538832,6,6
S35779034,5,5
S35914757,6,6
S35841305,5,5
S36033788,6,6
S36448014,7,7
S35898090,4,4
S35778961,4,4
S35779048,5,5
S36064352,8,8
S35897789,5,5
S36223915,4,4
S36086138,9,9
S36166585,10,10
S35778853,5,5
S35914764,5,5
S35910786,5,5
S36135242,4,4
S36064835,5,5
S36223928,4,4
S36040804,6,6
S35778999,7,7
S36448015,7,7
S35779010,7,7
S36064505,5,5
S36064857,3,3
S35779095,6,6
S36039829,5,5
S35999468,14,14
S35972145,4,4
S43089483,3,3
S35778985,6,6
S35779119,5,5
S36039573,7,7
S36031906,4,4
S36040941,4,4
S36563612,7,7
S36039518,5,5
S36087427,5,5
S36388972,7,7
S35972144,4,4
S35841275,6,6
S35976675,5,5
S35910890,5,5
S35972140,3,3
S36040888,2,2
S35778930,5,5
S35940235,3,3
S36039501,4,4
S35841181,5,5
S35778936,4,4
S36064905,2,2
S35910856,4,4
S35778922,6,6
S36064279,9,9
S36132485,3,3
S35912839,9,9
S35804993,6,6
S35942703,7,7
S36276427,1,1
S36178121,7,7
S36448010,5,5
S36086160,6,6
S35890697,4,4
S36448008,5,5
S36448004,5,5
S35750905,5,5
S36447980,4,4
S36448009,5,5
S36448005,5,5
S35976427,7,7
S36447982,4,4
S36382054,5,5
S36425243,4,4
S36447981,4,4
S35754444,6,6
S35735302,5,5
S35803285,6,6
S36424730,5,5
S35865474,4,4
S35751752,4,4
S36086158,6,6
S35803427,4,4
S36448003,5,5
S35870616,4,4
S35865520,3,3
S36064298,6,6
S35841630,4,4
S36064197,4,4
S36223889,4,4
S36084154,4,4
S36040778,4,4
S36133631,3,3
S35914769,4,4
S35802312,3,3
S35778832,3,3
S35892258,3,3
S36135176,3,3
S35897638,2,2
S35752270,4,4
S36223902,4,4
S35870596,5,5
S35874617,4,4
S35892246,3,3
S36039914,3,3
S35892253,3,3
S35864810,4,4
S35892239,3,3
S36133181,5,5
S35735358,3,3
S35897663,3,3
S35838392,4,4
S36223909,4,4
S35897009,3,3
S35865687,3,3
S35865501,3,3
S35892249,2,2
S35805536,4,4
S35837873,3,3
S35753539,4,4
S35914755,4,4
S36135211,5,5
S36223921,3,3
S35778862,4,4
S35897866,4,4
S35976717,5,5
S35803645,4,4
S35972135,4,4
S36064861,3,3
S36224032,3,3
S35754457,5,5
S35753416,5,5
S35897689,3,3
S36008467,5,5
S36110891,1,1
S36223961,2,2
S36008326,4,4
S36110921,2,2
S36064916,4,4
S36040866,3,3
S36276436,3,3
S35976368,5,5
S36135177,2,2
S36135180,2,2
S36538799,1,1
S36087468,2,2
S36087502,1,1
S36538808,2,2
S36040928,2,2
S36256729,2,2
S35897799,3,3
S36392935,6,6
S36002024,19,19
S36228765,10,10
S36003998,17,17
S36259766,6,6
S35939294,7,7
S35939248,2,2
S36538909,7,7
S36538912,2,2
S36002347,5,5
S36232484,4,4
S36259982,6,6
S35939234,1,1
S36538915,1,1
S36538906,1,1
S35939320,1,1
S36538847,25,25
S36033625,25,25
S36250679,5,5
S36251542,5,5
S36677913,5,5
S36413090,20,20
S38581876,16,16
S36161968,8,8
S36677817,3,3
S36251538,3,3
S36250670,3,3
S36748929,6,6
S36877133,4,4
S36794117,4,4
S36825052,4,4
S36823713,4,4
S36794116,4,4
S36794119,4,4
S36780307,4,4
S36805081,4,4
S36794194,4,4
S36877158,2,2
S36794192,4,4
S36805079,4,4
S36794226,4,4
S36794228,4,4
S36877175,4,4
S36825054,2,2
S36825056,4,4
S36794171,2,2
S36825058,4,4
S36805082,2,2
S36794193,4,4
S36781087,4,4
S36823711,2,2
S36780769,2,2
S36823696,4,4
S36794172,2,2
S36877202,4,4
S37532235,9,9
S36823703,4,4
S36794229,4,4
S36805080,4,4
S36781225,4,4
S36794170,2,2
S36787138,39,39
S37149616,20,20
S36701117,32,32
S37131330,28,28
S36531150,24,24
S36782660,38,38
S36445818,20,20
S37173285,43,43
S36504773,35,35
S37155324,18,18
S37104863,19,19
S37154866,4,4
S36805074,4,4
S36794258,4,4
S36877223,4,4
S36794260,4,4
S36794259,4,4
S36825059,4,4
S36823682,4,4
S36783118,4,4
S36952034,28,28
S37061067,9,9
S36817083,7,7
S37227482,23,23
S36820095,7,7
S36671660,7,7
S36650167,7,7
S36792774,30,30
S37057505,13,13
S37080171,11,11
S36825061,5,5
S36823681,5,5
S36805073,5,5
S36794288,5,5
S36877240,5,5
S36794287,5,5
S36794286,5,5
S36783592,5,5
S36828088,17,17
S37155241,4,4
S36671666,5,5
S36649763,5,5
S36656131,3,3
S37567659,5,5
S36671649,3,3
S36650514,3,3
S36656173,4,4
S36694787,7,7
S36656153,1,1
S37155007,5,5
S36707360,6,6
S36656018,3,3
S42965196,1,1
S37054656,26,26
S37257796,45,45
S37055955,25,25
S36661671,50,50
S36650619,13,13
S36527999,27,27
S36975620,30,30
S36975655,24,24
S68972609,2,2
S37055808,19,19
S37059105,19,19
S37055952,19,19
S36932456,20,20
S36527710,16,16
S37056262,18,18
S37056530,18,18
S37059098,18,18
S36529652,17,17
S42965440,3,3
S36552526,8,8
S36540884,47,47
S36504013,31,31
S37925751,31,31
S37084177,4,4
S37170783,11,11
S37084209,4,4
S36898074,9,9
S36776283,6,6
S37604276,15,15
S37604281,15,15
S36775481,7,7
S36776650,5,5
S36646053,3,3
S36774966,2,2
S37083290,1,1
S37259521,7,7
S37229880,4,4
S37083193,5,5
S37259710,3,3
S37082808,1,1
S37070988,5,5
S36774604,1,1
S36443411,3,3
S36777039,5,5
S86775382,6,6
S36777573,5,5
S36775868,4,4
S36934252,12,12
S37229345,24,24
S37349562,43,43
S36677221,41,41
S37030014,44,44
S36834251,18,18
S36975119,22,22
S37305133,28,28
S37058567,43,43
S36975133,12,12
S36927248,22,22
S36975111,22,22
S36866612,18,18
S37167361,12,12
S37167349,22,22
S37567362,28,28
S36927260,22,22
S36927250,7,7
S36872639,22,22
S36976487,27,27
S36975105,14,14
S36927251,5,5
S37167343,7,7
S36927289,14,14
S36976483,30,30
S36872400,30,30
S36872488,27,27
S36934371,8,8
S36872615,30,30
S37167331,14,14
S36872410,22,22
S36557599,35,35
S36906612,13,13
S36875606,27,27
S36867224,30,30
S36975118,7,7
S37167339,5,5
S36976492,22,22
S36975127,8,8
S36975116,5,5
S36880433,27,27
S37167356,8,8
S36867388,22,22
S37567082,25,25
S36796544,6,6
S36927258,14,14
S36555621,9,9
S37303547,28,28
S36623197,9,9
S36903805,15,15
S37167334,14,14
S36927288,10,10
S36927291,11,11
S36754029,4,4
S36610452,22,22
S36758974,13,13
S36975112,14,14
S37227769,12,12
S37543988,4,4
S36576159,14,14
S36903923,14,14
S37093087,17,17
S36647829,32,32
S37000174,30,30
S36976486,33,33
S36872610,33,33
S36867142,33,33
S36872391,33,33
S36927278,7,7
S36759201,15,15
S37106581,17,17
S36787189,6,6
S37303803,23,23
S37167327,10,10
S36559702,16,16
S37330455,16,16
S37330036,19,19
S37785087,13,13
S37057981,35,35
S36726430,5,5
S37330404,17,17
S36726442,24,24
S37543994,5,5
S37280836,29,29
S37330449,17,17
S37203497,30,30
S37330450,25,25
S37543989,11,11
S36875367,35,35
S37330233,25,25
S36957549,35,35
S36867641,35,35
S37330453,19,19
S36759289,12,12
S37543995,24,24
S37231219,11,11
S37785105,15,15
S37785093,16,16
S37028835,12,12
S36447074,10,10
S36982987,12,12
S37418590,4,4
S37004026,12,12
S36906757,7,7
S37567688,22,22
S37327341,6,6
S37329089,6,6
S36787312,14,14
S36785014,14,14
S36779420,15,15
S36779488,15,15
S36471849,15,15
S36445109,8,8
S36779424,8,8
S36675214,8,8
S37329081,3,3
S37327411,3,3
S36672620,9,9
S36753979,6,6
S37543987,6,6
S36975123,5,5
S37167352,5,5
S36927247,5,5
S36927285,7,7
S36838732,5,5
S40817253,12,12
S37715958,5,5
S37000455,3,3
S36975106,7,7
S37307864,3,3
S37543993,15,15
S36838693,12,12
S36726423,15,15
S36906672,9,9
S36779684,11,11
S37785099,16,16
S36750678,12,12
S36796550,1,1
S36751117,9,9
S37167362,11,11
S36934120,11,11
S36975134,11,11
S36787199,1,1
S36793218,1,1
S36975107,8,8
S36559712,15,15
S37071378,12,12
S36796201,1,1
S37083263,11,11
S37330454,15,15
S36927284,8,8
S37715952,8,8
S37715953,8,8
S37307794,5,5
S37000551,5,5
S37281612,8,8
S37000445,4,4
S37329096,7,7
S37083269,6,6
S37307852,3,3
S37000514,3,3
S37327377,5,5
S37327225,7,7
S37307871,3,3
S37329086,5,5
S37329073,4,4
S37327441,4,4
S37000453,3,3
S37071594,6,6
S37307886,4,4
S37307858,7,7
S37000497,7,7
S37307860,3,3
S37327272,5,5
S37000355,2,2
S37000522,2,2
S37329091,5,5
S36927582,7,7
S37307808,3,3
S36838038,7,7
S37000529,3,3
S37307839,2,2
S37307915,3,3
S37000487,3,3
S36837948,4,4
S37307911,2,2
S37327714,3,3
S36927580,4,4
S37167359,4,4
S36934422,4,4
S36975129,4,4
S37307846,4,4
S37000509,4,4
S36753644,34,34
S36753700,34,34
S36783643,42,42
S36700286,17,17
S36816500,13,13
S36820933,21,21
S36819972,13,13
S36820004,21,21
S36816243,3,3
S36815965,21,21
S36819971,3,3
S37259151,4,4
S36753718,17,17
S37253704,15,15
S37278826,10,10
S36891621,7,7
S37196954,9,9
S37197363,6,6
S37195615,9,9
S36826873,9,9
S36819956,6,6
S37235968,10,10
S36815438,6,6
S46560335,6,6
S36753682,7,7
S36784880,10,10
S46560595,8,8
S36951514,8,8
S37203191,14,14
S37346096,5,5
S37203433,7,7
S37346100,8,8
S37199951,6,6
S46560107,6,6
S37203852,7,7
S36951745,5,5
S36951978,3,3
S46560234,5,5
S46560450,4,4
S36891779,3,3
S46559945,7,7
S46560379,6,6
S37203663,6,6
S46560274,5,5
S40637256,2,2
S46560522,3,3
S46560492,5,5
S36951985,3,3
S46560170,4,4
S37203549,1,1
S37282992,27,27
S36446924,16,16
S36786072,13,13
S36796074,12,12
S36779077,7,7
S36793210,12,12
S36779074,5,5
S36729433,27,27
S36504155,20,20
S37352306,14,14
S36652451,27,27
S36535287,20,20
S37946717,48,48
S36901330,15,15
S36867226,11,11
S37129580,13,13
S36795497,7,7
S37484466,15,15
S37184653,52,52
S36780965,20,20
S36729498,16,16
S36781064,28,28
S36949248,9,9
S36826394,20,20
S36793930,20,20
S36529578,29,29
S36793877,7,7
S36729287,12,12
S43033450,24,24
S37484761,10,10
S36795638,20,20
S36796038,5,5
S36900448,5,5
S36564369,18,18
S36793151,5,5
S36955056,11,11
S36795934,28,28
S36504371,29,29
S36529622,29,29
S36793921,28,28
S37865599,14,14
S65554501,52,52
S36952032,8,8
S36564046,27,27
S36901576,3,3
S36781184,7,7
S37001730,10,10
S36900778,10,10
S36904241,19,19
S36529628,23,23
S36529577,29,29
S36506250,23,23
S36504723,29,29
S36529624,29,29
S36529627,13,13
S36529576,30,30
S36506187,13,13
S36504216,18,18
S36504852,30,30
S36529575,13,13
S36753622,11,11
S36529620,18,18
S36564764,17,17
S36529625,30,30
S36529574,23,23
S36529579,18,18
S45802568,11,11
S36648353,18,18
S36530385,9,9
S36822150,13,13
S36973565,17,17
S36824032,11,11
S36823943,11,11
S36866613,18,18
S36673894,21,21
S36780390,1,1
S36824453,13,13
S36834389,18,18
S37345798,11,11
S36504365,16,16
S36535265,16,16
S39413731,9,9
S36729706,14,14
S36827675,15,15
S36529573,11,11
S36564894,11,11
S36506345,11,11
S36529630,11,11
S36564569,11,11
S36750222,10,10
S36780640,6,6
S36873261,6,6
S36530172,6,6
S37025360,12,12
S37285549,7,7
S36867678,5,5
S36700026,19,19
S36900127,6,6
S36863960,4,4
S36926796,8,8
S36796050,5,5
S36793181,5,5
S57485637,7,7
S36783581,10,10
S36832335,9,8
S37054678,12,12
S36779113,9,8
S36560317,10,10
S36900159,3,3
S36826396,6,6
S36780927,6,6
S36795596,6,6
S36793932,6,6
S37003065,12,12
S36795951,4,4
S36530184,1,1
S36781116,4,4
S36793938,10,10
S36793910,4,4
S36795578,10,10
S36826398,10,10
S37025805,8,8
S36529452,6,6
S36780892,10,10
S36560329,5,5
S36700517,9,9
S36873449,7,7
S36795974,3,3
S36793901,3,3
S36781149,3,3
S45802255,4,4
S45802959,2,2
S37346107,1,1
S37346104,15,14
S37346199,16,16
S36675704,2,2
S37346227,2,2
S37346149,2,2
S36997052,3,3
S36819965,3,3
S36816848,3,3
S36819961,5,5
S36816910,5,5
S36816703,3,3
S36820064,3,3
S37227711,21,21
S41422902,6,6
S49912434,52,52
S41317724,22,22
S41612020,30,30
S41211458,14,14
S41207658,5,5
S41211115,16,16
S41191505,14,14
S41001804,19,19
S43305525,35,35
S41144921,13,13
S41419663,16,16
S40983536,2,2
S40873540,2,2
S41064164,2,2
S41342039,3,3
S41366300,22,22
S42331574,32,32
S74478207,22,22
S41366526,6,6
S41164966,13,13
S41490179,6,6
S41165511,13,13
S41439848,4,4
S41419737,7,7
S41323168,22,22
S67297030,22,22
S41403297,5,5
S41455598,3,3
S41455595,3,3
S41455583,5,5
S41403340,3,3
S41455584,5,5
S41211494,7,7
S49662257,6,6
S66385558,5,5
S64151500,5,5
S41225819,4,4
S41064162,3,3
S40874027,3,3
S40983527,3,3
S41225808,1,1
S41317721,7,7
S41225821,1,1
S41339588,4,4
S41191610,4,4
S41392244,6,6
S41455547,6,6
S41455549,6,6
S41211499,4,4
S66385562,2,2
S64169985,2,2
S41462976,7,7
S41492257,7,7
S41225794,1,1
S47438138,13,13
S43749234,19,19
S41191524,24,24
S41168079,19,18
S41392062,38,38
S41168087,24,24
S41211485,26,26
S41285768,3,3
S41114411,24,24
S41320208,34,34
S41147353,21,21
S41095301,19,18
S41115401,4,4
S41386184,38,38
S47440950,19,19
S41490535,22,22
S41261132,27,27
S41458630,35,35
S50145772,18,18
S41459585,35,35
S41337921,17,17
S41391762,14,14
S41238750,23,23
S64170419,22,22
S66385565,22,22
S41459586,34,34
S41459097,19,19
S41462993,20,20
S47439480,21,21
S41492258,20,20
S40903800,30,30
S41281749,25,25
S41459528,34,34
S97349459,25,25
S41574102,22,22
S66385561,25,25
S41341771,6,6
S56162861,19,19
S41458626,4,4
S64170112,17,17
S64169795,25,25
S48713231,26,26
S41420836,21,21
S41285406,22,22
S41076785,26,26
S66385564,17,17
S41703993,7,7
S47437662,14,14
S41538477,38,38
S41365455,23,23
S41261238,13,13
S41459588,4,4
S41139910,24,24
S41419879,13,13
S47440746,15,15
S41497014,38,38
S41114043,11,11
S41420984,3,3
S41323569,28,28
S41459592,1,1
S64152307,16,16
S41211483,2,2
S66385560,16,16
S41225798,12,12
S41225817,13,13
S41458622,1,1
S41191518,16,16
S66385569,7,7
S41211466,17,17
S41168080,4,4
S64170505,7,7
S41122495,4,4
S41168084,4,4
S41142604,4,4
S41419889,6,6
S41098179,7,7
S41211126,1,1
S41243679,12,12
S41211531,3,3
S44753450,18,18
S41701272,12,12
S41420877,14,14
S41211464,16,16
S41211514,21,21
S41225805,15,15
S41168092,23,23
S41191514,15,15
S41225815,15,15
S41191631,20,20
S41095299,23,23
S41168091,5,5
S41392661,12,12
S41095633,5,5
S41261366,5,5
S41459595,9,9
S41430416,9,9
S41459589,7,7
S41458625,7,7
S41266448,9,9
S41701256,14,14
S41244802,14,14
S41420870,13,13
S41211328,7,7
S41211537,7,7
S41142606,8,8
S41171868,23,23
S41168081,8,8
S41211530,5,5
S41211269,5,5
S41166659,8,8
S41458624,8,8
S41459590,8,8
S41191624,5,5
S41211520,5,5
S40984730,2,2
S49662101,4,4
S41098344,16,16
S47437489,10,10
S41211528,11,11
S41211200,10,10
S41701273,8,8
S41243681,8,8
S41122582,2,2
S41098096,7,7
S41168085,2,2
S41191829,6,6
S41166524,5,5
S47437417,3,3
S41244794,2,2
S41138115,10,10
S41211290,4,4
S41211533,4,4
S41166828,3,3
S41169781,4,4
S41211539,4,4
S41211304,4,4
S41498163,2,2
S41209011,6,6
S41168089,1,1
S41097579,1,1
S41324091,1,1
S41497775,2,2
S41421969,2,2
S49662149,1,1
S41007694,20,20
S41003048,20,20
S41280460,5,5
S41002681,12,12
S41007690,12,12
S41367391,12,12
S41395540,24,24
S41334900,39,39
S41318775,3,3
S41191472,12,12
S41368450,11,11
S41114888,7,7
S41009241,20,20
S41003033,10,10
S40983259,2,2
S41114694,5,5
S41362455,8,8
S41004728,3,3
S41004317,15,15
S49312853,6,6
S41007695,15,15
S41368400,5,5
S41282328,3,3
S41392218,12,12
S41468247,13,13
S41064872,12,12
S41373306,15,15
S41024024,31,31
S41455568,7,7
S41392685,6,6
S41260484,15,15
S41455567,6,6
S44186796,7,7
S41259532,15,15
S40854578,2,2
S41209666,6,6
S41209396,7,7
S41369193,5,5
S40969079,8,8
S41262837,2,2
S40834075,6,6
S41317063,3,3
S40877019,3,3
S41455575,1,1
S41455574,1,1
S41403254,1,1
S41045810,1,1
S40969401,1,1
S41167976,1,1
S41569724,1,1
S41258210,1,1
S41343112,31,31
S40919803,36,36
S41423613,34,34
S41339973,21,21
S41142998,29,29
S41422312,47,47
S41420944,29,29
S41425123,28,28
S41190270,29,29
S41145476,27,27
S41267028,23,23
S41372240,18,18
S41146239,29,29
S41341481,21,21
S41392128,14,14
S41192335,32,32
S40854720,40,39
S40983022,36,36
S41209109,29,29
S41146738,27,27
S41282312,29,29
S41342897,21,21
S40950405,40,40
S41815156,23,23
S41386695,47,47
S41665275,11,11
S41815197,7,7
S41004970,13,13
S41225617,19,19
S41393648,22,22
S41025223,13,13
S41419952,27,27
S41393799,44,44
S41002886,13,13
S41815146,21,21
S41024360,3,3
S41633681,22,22
S43199157,23,23
S41386709,44,44
S48292406,3,3
S41815364,7,7
S40935916,12,12
S43199158,7,7
S43199160,21,21
S40964769,4,4
S40982598,5,5
S40872701,7,7
S41281315,48,48
S48292364,6,6
S41814900,23,23
S41370716,47,47
S41025708,34,34
S41286721,48,48
S60472062,34,34
S40874265,7,7
S48292102,8,8
S41815373,21,21
S41701269,19,19
S41548321,11,11
S41371070,44,44
S41548381,7,7
S41665277,7,7
S41458843,27,27
S41420924,44,44
S48292122,10,10
S41392789,47,47
S41285345,48,48
S41813687,13,13
S41021981,34,34
S41666705,13,13
S41394402,32,32
S77233612,19,19
S59894588,16,16
S52651501,13,13
S41246489,28,28
S41386691,29,29
S40918694,13,13
S42554516,20,20
S41665519,26,25
S41248979,17,17
S41456744,25,25
S40939372,15,15
S41208575,3,3
S41392759,29,29
S41463346,17,17
S40940942,13,13
S41666616,6,6
S41665288,10,10
S41666710,6,6
S41666641,13,13
S41666588,12,12
S41463367,13,13
S40920068,31,31
S40938391,23,23
S41665279,13,13
S40916595,25,25
S41666560,3,3
S41666626,16,16
S52829625,5,5
S40964778,8,8
S41188955,40,40
S41092576,5,5
